STREET_NAME_ENG,STREET_NAME_CHI,METER_NONMETER,CAPACITY,VEHICLE_TYPE_DESCRIPTION_1,VEHICLE_TYPE_DESCRIPTION_2,PARK_METER_PERIOD_DESC,OPERATIVE_HOUR_ENG,OPERATIVE_HOUR_CHI,IRNP_REMARKS_ENG,IRNP_REMARKS_CHI,X_COOR,Y_COOR,LAST_UPDATE_DATE,FEATUREID
ON PING STREET,安平街,N,1,Goods Vehicles,,,9pm to 7am,下午九時至上午七時,,,839370,827949,6/9/2019 13:00:00,5270
ON PING STREET,安平街,N,1,Goods Vehicles,,,9pm to 7am,下午九時至上午七時,,,839398,827980,6/9/2019 13:00:00,5271
ON PING STREET,安平街,N,1,Goods Vehicles,,,9pm to 7am,下午九時至上午七時,,,839424,828009,6/9/2019 13:00:00,5272
ON PING STREET,安平街,N,1,Goods Vehicles,,,9pm to 7am,下午九時至上午七時,,,839455,828043,6/9/2019 13:00:00,5273
ON SUM STREET,安心街,N,1,Motor Cycles,,,,,,,839569,828047,6/9/2019 13:00:00,5274
ON SUM STREET,安心街,N,1,Motor Cycles,,,,,,,839570,828046,6/9/2019 13:00:00,5275
ON SUM STREET,安心街,N,1,Motor Cycles,,,,,,,839570,828045,6/9/2019 13:00:00,5276
ON SUM STREET,安心街,N,1,Motor Cycles,,,,,,,839571,828045,6/9/2019 13:00:00,5277
ON SUM STREET,安心街,N,1,Motor Cycles,,,,,,,839572,828044,6/9/2019 13:00:00,5278
ON SUM STREET,安心街,N,1,Motor Cycles,,,,,,,839573,828043,6/9/2019 13:00:00,5279
ON SUM STREET,安心街,N,1,Motor Cycles,,,,,,,839573,828043,6/9/2019 13:00:00,5280
ON SUM STREET,安心街,N,1,Motor Cycles,,,,,,,839574,828042,6/9/2019 13:00:00,5281
ON SUM STREET,安心街,N,1,Motor Cycles,,,,,,,839575,828041,6/9/2019 13:00:00,5282
ON LAI STREET,安麗街,N,1,Goods Vehicles,,,9pm to 7am,下午九時至上午七時,,,839443,827751,6/9/2019 13:00:00,5286
ON LAI STREET,安麗街,N,1,Goods Vehicles,,,,,,,839459,827752,6/9/2019 13:00:00,5287
ON LAI STREET,安麗街,N,1,Goods Vehicles,,,9pm to 7am,下午九時至上午七時,,,839410,827795,6/9/2019 13:00:00,5288
ON LAI STREET,安麗街,N,1,Goods Vehicles,,,9pm to 7am,下午九時至上午七時,,,839337,827861,6/9/2019 13:00:00,5289
ON KWAN STREET,安群街,N,1,Goods Vehicles,,,9pm to 7am,下午九時至上午七時,,,839549,827780,6/9/2019 13:00:00,5290
SHA TIN CENTRE STREET,沙田正街,M,1,Goods Vehicles,,0.5 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837592,827179,6/9/2019 13:00:00,5291
SHA TIN CENTRE STREET,沙田正街,M,1,Goods Vehicles,,0.5 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837594,827177,6/9/2019 13:00:00,5292
SHA TIN CENTRE STREET,沙田正街,M,1,Goods Vehicles,,0.5 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837596,827175,6/9/2019 13:00:00,5293
SHA TIN CENTRE STREET,沙田正街,M,1,Goods Vehicles,,0.5 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837598,827173,6/9/2019 13:00:00,5294
SHA TIN CENTRE STREET,沙田正街,M,1,Goods Vehicles,,0.5 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837600,827171,6/9/2019 13:00:00,5295
SHA TIN CENTRE STREET,沙田正街,M,1,Goods Vehicles,,0.5 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837602,827169,6/9/2019 13:00:00,5296
SHA TIN CENTRE STREET,沙田正街,M,1,Goods Vehicles,,0.5 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837604,827168,6/9/2019 13:00:00,5297
SHA TIN CENTRE STREET,沙田正街,M,1,Goods Vehicles,,0.5 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837606,827166,6/9/2019 13:00:00,5298
SHA TIN CENTRE STREET,沙田正街,M,1,Goods Vehicles,,0.5 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837608,827164,6/9/2019 13:00:00,5299
SHA TIN CENTRE STREET,沙田正街,M,1,Goods Vehicles,,0.5 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837610,827162,6/9/2019 13:00:00,5300
SHA TIN CENTRE STREET,沙田正街,M,1,Goods Vehicles,,0.5 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837612,827161,6/9/2019 13:00:00,5301
LEK YUEN STREET,瀝源街,N,1,Disable,,,,,Vehicles With Disabled Person's Parking Permit Only,祇准出示傷殘人士泊車許可証車輛使用,837834,827187,6/9/2019 13:00:00,5302
SHA TIN CENTRE STREET,沙田正街,N,1,Motor Cycles,,,,,,,837616,827161,6/9/2019 13:00:00,5385
SHA TIN CENTRE STREET,沙田正街,N,1,Motor Cycles,,,,,,,837617,827160,6/9/2019 13:00:00,5386
SHA TIN CENTRE STREET,沙田正街,N,1,Motor Cycles,,,,,,,837618,827160,6/9/2019 13:00:00,5387
SHA TIN CENTRE STREET,沙田正街,N,1,Motor Cycles,,,,,,,837618,827159,6/9/2019 13:00:00,5388
SHA TIN CENTRE STREET,沙田正街,N,1,Motor Cycles,,,,,,,837619,827158,6/9/2019 13:00:00,5389
SHA TIN CENTRE STREET,沙田正街,N,1,Motor Cycles,,,,,,,837613,827151,6/9/2019 13:00:00,5390
SHA TIN CENTRE STREET,沙田正街,N,1,Motor Cycles,,,,,,,837613,827152,6/9/2019 13:00:00,5391
SHA TIN CENTRE STREET,沙田正街,N,1,Motor Cycles,,,,,,,837614,827153,6/9/2019 13:00:00,5392
SHA TIN CENTRE STREET,沙田正街,N,1,Motor Cycles,,,,,,,837615,827154,6/9/2019 13:00:00,5393
SHA TIN CENTRE STREET,沙田正街,N,1,Motor Cycles,,,,,,,837615,827154,6/9/2019 13:00:00,5394
SHA TIN CENTRE STREET,沙田正街,N,1,Motor Cycles,,,,,,,837616,827155,6/9/2019 13:00:00,5395
WO CHE STREET,禾輋街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837794,827539,6/9/2019 13:00:00,5426
WO CHE STREET,禾輋街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837796,827537,6/9/2019 13:00:00,5427
WO CHE STREET,禾輋街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837798,827536,6/9/2019 13:00:00,5428
WO CHE STREET,禾輋街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837800,827534,6/9/2019 13:00:00,5429
WO CHE STREET,禾輋街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837801,827533,6/9/2019 13:00:00,5430
WO CHE STREET,禾輋街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837803,827531,6/9/2019 13:00:00,5431
WO CHE STREET,禾輋街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837805,827529,6/9/2019 13:00:00,5432
WO CHE STREET,禾輋街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,837807,827528,6/9/2019 13:00:00,5433
WO CHE STREET,禾輋街,N,1,Disable,,,,,Vehicles With Disabled Person's Parking Permit Only,祇准出示傷殘人士泊車許可証車輛使用,837809,827525,6/9/2019 13:00:00,5434
YUEN CHAU KOK ROAD,圓洲角路,M,1,Goods Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,838652,826773,6/9/2019 13:00:00,5435
YUEN CHAU KOK ROAD,圓洲角路,M,1,Coaches/Buses,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,838655,826774,6/9/2019 13:00:00,5436
YUEN CHAU KOK ROAD,圓洲角路,M,1,Coaches/Buses,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,838656,826776,6/9/2019 13:00:00,5437
YUEN CHAU KOK ROAD,圓洲角路,M,1,Coaches/Buses,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,838658,826778,6/9/2019 13:00:00,5438
YUEN CHAU KOK ROAD,圓洲角路,M,1,Coaches/Buses,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,838660,826780,6/9/2019 13:00:00,5439
YUEN CHAU KOK ROAD,圓洲角路,M,1,Coaches/Buses,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,838662,826782,6/9/2019 13:00:00,5440
YUEN CHAU KOK ROAD,圓洲角路,M,1,Coaches/Buses,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,838663,826785,6/9/2019 13:00:00,5441
YI SHING SQUARE,怡成坊,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,838282,826761,6/9/2019 13:00:00,5442
YI SHING SQUARE,怡成坊,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,838286,826766,6/9/2019 13:00:00,5443
YI SHING SQUARE,怡成坊,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,838289,826770,6/9/2019 13:00:00,5444
YI SHING SQUARE,怡成坊,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,838293,826774,6/9/2019 13:00:00,5445
YI SHING SQUARE,怡成坊,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,838296,826778,6/9/2019 13:00:00,5446
YI SHING SQUARE,怡成坊,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,838300,826782,6/9/2019 13:00:00,5447
YI SHING SQUARE,怡成坊,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,838304,826786,6/9/2019 13:00:00,5448
YI SHING SQUARE,怡成坊,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,838307,826790,6/9/2019 13:00:00,5449
YI SHING SQUARE,怡成坊,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,838311,826794,6/9/2019 13:00:00,5450
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838339,826778,6/9/2019 13:00:00,5451
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838340,826778,6/9/2019 13:00:00,5452
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838341,826777,6/9/2019 13:00:00,5453
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838341,826776,6/9/2019 13:00:00,5454
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838342,826776,6/9/2019 13:00:00,5455
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838343,826775,6/9/2019 13:00:00,5456
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838344,826774,6/9/2019 13:00:00,5457
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838345,826774,6/9/2019 13:00:00,5458
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838345,826773,6/9/2019 13:00:00,5459
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838346,826772,6/9/2019 13:00:00,5460
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838347,826771,6/9/2019 13:00:00,5461
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838347,826771,6/9/2019 13:00:00,5462
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838348,826770,6/9/2019 13:00:00,5463
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838349,826770,6/9/2019 13:00:00,5464
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838350,826769,6/9/2019 13:00:00,5465
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838350,826768,6/9/2019 13:00:00,5466
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838286,826830,6/9/2019 13:00:00,5467
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838286,826829,6/9/2019 13:00:00,5468
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838287,826829,6/9/2019 13:00:00,5469
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838288,826828,6/9/2019 13:00:00,5470
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838289,826827,6/9/2019 13:00:00,5471
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838289,826827,6/9/2019 13:00:00,5472
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838290,826826,6/9/2019 13:00:00,5473
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838291,826825,6/9/2019 13:00:00,5474
KONG PUI STREET,崗背街,N,1,Motor Cycles,,,,,,,838292,826825,6/9/2019 13:00:00,5475
TO SHEK STREET,多石街,N,1,Motor Cycles,,,,,,,838700,826444,6/9/2019 13:00:00,5476
TO SHEK STREET,多石街,N,1,Motor Cycles,,,,,,,838701,826444,6/9/2019 13:00:00,5477
TO SHEK STREET,多石街,N,1,Motor Cycles,,,,,,,838702,826444,6/9/2019 13:00:00,5478
TO SHEK STREET,多石街,N,1,Motor Cycles,,,,,,,838703,826444,6/9/2019 13:00:00,5479
TO SHEK STREET,多石街,N,1,Motor Cycles,,,,,,,838698,826442,6/9/2019 13:00:00,5480
TO SHEK STREET,多石街,N,1,Motor Cycles,,,,,,,838698,826441,6/9/2019 13:00:00,5481
TO SHEK STREET,多石街,N,1,Motor Cycles,,,,,,,838698,826440,6/9/2019 13:00:00,5482
TO SHEK STREET,多石街,N,1,Motor Cycles,,,,,,,838698,826439,6/9/2019 13:00:00,5483
TO SHEK STREET,多石街,N,1,Motor Cycles,,,,,,,838698,826438,6/9/2019 13:00:00,5484
TO SHEK STREET,多石街,N,1,Motor Cycles,,,,,,,838698,826437,6/9/2019 13:00:00,5485
YUEN ON STREET,源安街,N,1,Goods Vehicles,,,8pm to 8am,下午八時至上午八時,Driving test vehicles only Mon to Fri 8am to 5pm Except Saturdays and General Holidays,"每日上午上午八時至下午五時祗准考牌車輛停泊, 星期六及公眾假期除外",839297,827098,6/9/2019 13:00:00,5486
YUEN ON STREET,源安街,N,1,Goods Vehicles,,,8pm to 8am,下午八時至上午八時,Driving test vehicles only Mon to Fri 8am to 5pm Except Saturdays and General Holidays,"每日上午上午八時至下午五時祗准考牌車輛停泊, 星期六及公眾假期除外",839305,827090,6/9/2019 13:00:00,5487
YUEN ON STREET,源安街,N,1,Goods Vehicles,,,8pm to 8am,下午八時至上午八時,Driving test vehicles only Mon to Fri 8am to 5pm Except Saturdays and General Holidays,"每日上午上午八時至下午五時祗准考牌車輛停泊, 星期六及公眾假期除外",839313,827082,6/9/2019 13:00:00,5488
YUEN ON STREET,源安街,N,1,Goods Vehicles,,,8pm to 8am,下午八時至上午八時,Driving test vehicles only Mon to Fri 8am to 5pm Except Saturdays and General Holidays,"每日上午上午八時至下午五時祗准考牌車輛停泊, 星期六及公眾假期除外",839321,827075,6/9/2019 13:00:00,5489
YUEN ON STREET,源安街,N,1,Goods Vehicles,,,8pm to 8am,下午八時至上午八時,Driving test vehicles only Mon to Fri 8am to 5pm Except Saturdays and General Holidays,"每日上午上午八時至下午五時祗准考牌車輛停泊, 星期六及公眾假期除外",839328,827067,6/9/2019 13:00:00,5490
YUEN ON STREET,源安街,N,1,Goods Vehicles,,,8pm to 8am,下午八時至上午八時,Driving test vehicles only Mon to Fri 8am to 5pm Except Saturdays and General Holidays,"每日上午上午八時至下午五時祗准考牌車輛停泊, 星期六及公眾假期除外",839337,827058,6/9/2019 13:00:00,5491
YUEN ON STREET,源安街,N,1,Goods Vehicles,,,8pm to 8am,下午八時至上午八時,Driving test vehicles only Mon to Fri 8am to 5pm Except Saturdays and General Holidays,"每日上午上午八時至下午五時祗准考牌車輛停泊, 星期六及公眾假期除外",839351,827045,6/9/2019 13:00:00,5492
YUEN ON STREET,源安街,N,1,Goods Vehicles,,,8pm to 8am,下午八時至上午八時,Driving test vehicles only Mon to Fri 8am to 5pm Except Saturdays and General Holidays,"每日上午上午八時至下午五時祗准考牌車輛停泊, 星期六及公眾假期除外",839359,827038,6/9/2019 13:00:00,5493
YUEN SHUN CIRCUIT,源順圍,N,1,Motor Cycles,,,,,,,839531,827042,6/9/2019 13:00:00,5494
YUEN SHUN CIRCUIT,源順圍,N,1,Motor Cycles,,,,,,,839532,827043,6/9/2019 13:00:00,5495
YUEN SHUN CIRCUIT,源順圍,N,1,Motor Cycles,,,,,,,839533,827043,6/9/2019 13:00:00,5496
YUEN SHUN CIRCUIT,源順圍,N,1,Motor Cycles,,,,,,,839533,827044,6/9/2019 13:00:00,5497
YUEN SHUN CIRCUIT,源順圍,N,1,Motor Cycles,,,,,,,839534,827045,6/9/2019 13:00:00,5498
YUEN SHUN CIRCUIT,源順圍,N,1,Motor Cycles,,,,,,,839535,827045,6/9/2019 13:00:00,5499
YUEN SHUN CIRCUIT,源順圍,N,1,Motor Cycles,,,,,,,839535,827046,6/9/2019 13:00:00,5500
YUEN SHUN CIRCUIT,源順圍,N,1,Motor Cycles,,,,,,,839530,827054,6/9/2019 13:00:00,5501
YUEN SHUN CIRCUIT,源順圍,N,1,Motor Cycles,,,,,,,839531,827053,6/9/2019 13:00:00,5502
YUEN SHUN CIRCUIT,源順圍,N,1,Motor Cycles,,,,,,,839532,827052,6/9/2019 13:00:00,5503
YUEN SHUN CIRCUIT,源順圍,N,1,Motor Cycles,,,,,,,839532,827051,6/9/2019 13:00:00,5504
YUEN SHUN CIRCUIT,源順圍,N,1,Motor Cycles,,,,,,,839533,827051,6/9/2019 13:00:00,5505
YUEN SHUN CIRCUIT,源順圍,N,1,Motor Cycles,,,,,,,839534,827050,6/9/2019 13:00:00,5506
YUEN SHUN CIRCUIT,源順圍,N,1,Motor Cycles,,,,,,,839535,827049,6/9/2019 13:00:00,5507
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839122,826568,6/9/2019 13:00:00,5508
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839124,826569,6/9/2019 13:00:00,5509
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839126,826570,6/9/2019 13:00:00,5510
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839128,826572,6/9/2019 13:00:00,5511
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839130,826573,6/9/2019 13:00:00,5512
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839132,826575,6/9/2019 13:00:00,5513
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839118,826573,6/9/2019 13:00:00,5514
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839120,826575,6/9/2019 13:00:00,5515
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839122,826576,6/9/2019 13:00:00,5516
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839125,826577,6/9/2019 13:00:00,5517
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839127,826579,6/9/2019 13:00:00,5518
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839129,826580,6/9/2019 13:00:00,5519
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839138,826586,6/9/2019 13:00:00,5520
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839139,826584,6/9/2019 13:00:00,5521
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839141,826582,6/9/2019 13:00:00,5522
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839142,826580,6/9/2019 13:00:00,5523
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839144,826578,6/9/2019 13:00:00,5524
SHA LEK HIGHWAY,沙瀝公路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839127,826593,6/9/2019 13:00:00,5525
SHA LEK HIGHWAY,沙瀝公路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839125,826591,6/9/2019 13:00:00,5526
SHA LEK HIGHWAY,沙瀝公路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839123,826590,6/9/2019 13:00:00,5527
SHA LEK HIGHWAY,沙瀝公路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839121,826589,6/9/2019 13:00:00,5528
SHA LEK HIGHWAY,沙瀝公路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839119,826587,6/9/2019 13:00:00,5529
SHA LEK HIGHWAY,沙瀝公路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839117,826586,6/9/2019 13:00:00,5530
SHA LEK HIGHWAY,沙瀝公路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839115,826584,6/9/2019 13:00:00,5531
SHA LEK HIGHWAY,沙瀝公路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839113,826583,6/9/2019 13:00:00,5532
SHA LEK HIGHWAY,沙瀝公路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839111,826582,6/9/2019 13:00:00,5533
SHA LEK HIGHWAY,沙瀝公路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839108,826580,6/9/2019 13:00:00,5534
SHA LEK HIGHWAY,沙瀝公路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839102,826572,6/9/2019 13:00:00,5535
